"","Code","Feature","Loading","SHORT_TITLE"
"943","5722",,"-0.000202108053280579","Hepatic encephalopathy"
"944","99662",,"-0.000355125190640466","React-oth vasc dev/graft"
"945","78009",,"-0.000400372670551155","Other alter consciousnes"
"946","34590",,"-0.00038731613000865","Epilep NOS w/o intr epil"
"947","79902",,"-0.00118648258466722","Hypoxemia"
"948","56210",,"0.0379419345715724","Dvrtclo colon w/o hmrhg"
"949","36201",,"-0.000444871715192861","Diabetic retinopathy NOS"
"950","28860",,"-0.000840496765367038","Leukocytosis NOS"
"951","78959",,"-0.00026058553031254","Ascites NEC"
"952","99731",,"-0.000967203768866169","Ventltr assoc pneumonia"
"953","5849","Cluster 24","0.0118951447514799","Acute kidney failure NOS"
"954","2639",,"0.000717631109412034","Protein-cal malnutr NOS"
"955","78559",,"0.00026297847202124","Shock w/o trauma NEC"
"956","0389",,"0.00334830661335005","Septicemia NOS"
"957","6826",,"1.25886777546421e-06","Cellulitis of leg"
"958","7907",,"0.000685236534755683","Bacteremia"
"959","2763",,"0.000621110297928379","Alkalosis"
"960","5715",,"0.000236377788373358","Cirrhosis of liver NOS"
"961","04111",,"0.000188766090613213","Mth sus Stph aur els/NOS"
"962","2766",,"0.000242196304267868",
"963","40391",,"0.000568268591564547","Hyp kid NOS w cr kid V"
"964","2859",,"0.00402401149778459","Anemia NOS"
"965","2767",,"0.00160239277357777","Hyperpotassemia"
"966","5070",,"0.0026980482864822","Food/vomit pneumonitis"
"967","431",,"0.00848836936673681","Intracerebral hemorrhage"
"968","2765",,"0.000449906991225643",
"969","99811",,"0.000102230949834323","Hemorrhage complic proc"
"970","78039",,"0.034671954206784","Convulsions NEC"
"971","2948",,"0.000536337895682833","Mental disor NEC oth dis"
"972","73300",,"0.000147550930413743","Osteoporosis NOS"
"973","5990",,"0.00496396301530097","Urin tract infection NOS"
"974","28521",,"0.000230295229486696","Anemia in chr kidney dis"
"975","5781",,"3.05004757471954e-05","Blood in stool"
"976","486",,"0.00301041871127984","Pneumonia, organism NOS"
"977","4538",,"6.24154400417277e-05",
"978","49390",,"0.015431068441249","Asthma NOS"
"979","2875",,"0.00201591104620208","Thrombocytopenia NOS"
"980","2449",,"0.00154818244859354","Hypothyroidism NOS"
"981","3051",,"0.997044186856162","Tobacco use disorder"
"982","42789",,"0.000691699281503224","Cardiac dysrhythmias NEC"
"983","2851",,"0.0006666655468447","Ac posthemorrhag anemia"
"984","99592",,"0.00387080020449789","Severe sepsis"
"985","9974",,"7.82196383566457e-06",
"986","5601",,"9.99086204570595e-06","Paralytic ileus"
"987","41400",,"0.000327584255353683","Cor ath unsp vsl ntv/gft"
"988","9982",,"2.19056280500836e-05","Accidental op laceration"
"989","70703",,"0.000567547334409735","Pressure ulcer, low back"
"990","5185",,"5.1891689026655e-05",
"991","48241",,"7.71626347816692e-05","Meth sus pneum d/t Staph"
"992","78820",,"0.000392392345608535","Retention urine NOS"
"993","3485",,"0.00492647368062382","Cerebral edema"
"994","5180",,"0.000892659772543796","Pulmonary collapse"
"995","2809",,"0.000412357667299994","Iron defic anemia NOS"
"996","311",,"0.00114227752545911","Depressive disorder NEC"
"997","40390",,"0.00425479945536299","Hy kid NOS w cr kid I-IV"
"998","07054",,"0.000286845073342248","Chrnc hpt C wo hpat coma"
"999","5712",,"0.000282433828253788","Alcohol cirrhosis liver"
"1000","2761",,"0.00177406410345537","Hyposmolality"
"1001","1983",,"0.000485309645351889","Sec mal neo brain/spine"
"1002","4589",,"0.000666018884223752","Hypotension NOS"
"1003","0414",,"0.000760389108239713",
"1004","28529",,"0.000719742088685504","Anemia-other chronic dis"
"1005","5856",,"0.000361847977755151","End stage renal disease"
"1006","6930",,"0.000422296346195311","Drug dermatitis NOS"
"1007","99591",,"0.000694456441411451","Sepsis"
"1008","7895",,"7.63609386327106e-05",
"1009","1120",,"0.000283385775643618","Thrush"
"1010","30500",,"0.0566484665725025","Alcohol abuse-unspec"
"1011","2768",,"0.000764289117758218","Hypopotassemia"
"1012","5859",,"0.00423427715481064","Chronic kidney dis NOS"
"1013","2762",,"0.0032794181580496","Acidosis"
"1014","5533",,"1.69717902270217e-05","Diaphragmatic hernia"
"1015","30000",,"0.000153631693086544","Anxiety state NOS"
"1016","5119",,"0.000976554015620819","Pleural effusion NOS"
"1017","51881",,"0.00822310911915931","Acute respiratry failure"
"1018","99812",,"4.46349626790611e-05","Hematoma complic proc"
"1019","27651",,"0.000861874547962826","Dehydration"
"1020","2760",,"0.00196321111848837","Hyperosmolality"
"1021","49121",,"0.00054475368916024","Obs chr bronc w(ac) exac"
"1022","3314",,"0.00118579062374696","Obstructiv hydrocephalus"
"1023","1977",,"0.000320413116650094","Second malig neo liver"
"1024","34982",,"0.000633519480461809","Toxic encephalopathy"
"1025","99859",,"5.14484610158962e-06","Other postop infection"
"1026","5845",,"0.00142627495409774","Ac kidny fail, tubr necr"
"1027","25060",,"0.000538914478604255","DMII neuro nt st uncntrl"
"1028","3572",,"0.00065911820103434","Neuropathy in diabetes"
"1029","430",,"0.00249254866979489","Subarachnoid hemorrhage"
"1030","43491",,"0.00121822114084582","Crbl art ocl NOS w infrc"
"1031","30390",,"0.00221324293441485","Alcoh dep NEC/NOS-unspec"
"1032","5761",,"0.000176771303984026","Cholangitis"
"1033","2874",,"0.000205296085460136",
"1034","42830",,"0.000336126199172679","Diastolc hrt failure NOS"
"1035","41519",,"0.000241171344573167","Pulm embol/infarct NEC"
"1036","56400",,"0.000428734282457952","Constipation NOS"
"1037","79092",,"1.72577954866808e-05","Abnrml coagultion prfile"
"1038","7850",,"7.34708590266943e-06","Tachycardia NOS"
"1039","7843",,"0.00142249499287287","Aphasia"
"1040","04104",,"0.000322308193552499","Enterococcus group d"
"1041","78791",,"0.000834134598822906","Diarrhea"
"1042","2869",,"0.000601629992697372","Coagulat defect NEC/NOS"
"1043","5853",,"0.00063991748786996","Chr kidney dis stage III"
"1044","78552",,"0.00298885638486618","Septic shock"
"1045","29680",,"0.000225550622603617","Bipolar disorder NOS"
"1046","5997",,"0.000109846222839261",
"1047","5789",,"5.75047521098491e-05","Gastrointest hemorr NOS"
"1048","2800",,"0.000220571970389149","Chr blood loss anemia"
"1049","27652",,"0.000752230007624445","Hypovolemia"
"1050","29410",,"0.000188130311283348","Dementia w/o behav dist"
"1051","3310",,"0.000178746628311405","Alzheimer's disease"
"1052","5723",,"0.000241268606510595","Portal hypertension"
"1053","570",,"0.000344754508051097","Acute necrosis of liver"
"1054","00845",,"0.000668545321078987","Int inf clstrdium dfcile"
"1055","2930",,"0.000795432160885496","Delirium d/t other cond"
"1056","5770",,"0.000759535925125801","Acute pancreatitis"
"1057","25040",,"0.000150785270599225","DMII renl nt st uncntrld"
"1058","07070",,"0.0259561798218932","Hpt C w/o hepat coma NOS"
"1059","51889",,"0.00019461689264794","Other lung disease NEC"
"1060","51882",,"0.000156772658619332","Other pulmonary insuff"
"1061","1970",,"0.000376170762482534","Secondary malig neo lung"
"1062","5722",,"0.00011385791439732","Hepatic encephalopathy"
"1063","34830",,"0.00181523456858505","Encephalopathy NOS"
"1064","3004",,"0.000814012259626873","Dysthymic disorder"
"1065","99662",,"0.000200060378099537","React-oth vasc dev/graft"
"1066","1985",,"0.000432336532877401","Secondary malig neo bone"
"1067","3484",,"0.00191818601313326","Compression of brain"
"1068","78009",,"0.000225550622603617","Other alter consciousnes"
"1069","43411",,"0.00187458153808879","Crbl emblsm w infrct"
"1070","34290",,"0.00112609726477467","Unsp hemiplga unspf side"
"1071","34590",,"0.000218195198357608","Epilep NOS w/o intr epil"
"1072","30391",,"0.00522499939975232","Alcoh dep NEC/NOS-contin"
"1073","29181",,"0.0065109670659203","Alcohol withdrawal"
"1074","79902",,"0.000668406975210482","Hypoxemia"
"1075","56210",,"2.59107857993296e-05","Dvrtclo colon w/o hmrhg"
"1076","36201",,"0.000250619234830287","Diabetic retinopathy NOS"
"1077","28860",,"0.000473495277447116","Leukocytosis NOS"
"1078","78959",,"0.000146801300205074","Ascites NEC"
"1079","99731",,"0.000544875882642086","Ventltr assoc pneumonia"
"1080","41071","Cluster 25","-0.0031327092131261","Subendo infarct, initial"
"1081","4280",,"-0.00729750363997729","CHF NOS"
"1082","4019",,"-0.0239916132981376","Hypertension NOS"
"1083","9971",,"-0.00217335862786076","Surg compl-heart"
"1084","4111",,"-0.00394873011978168","Intermed coronary synd"
"1085","41401",,"-0.0190929685803428","Crnry athrscl natve vssl"
"1086","25000",,"-0.00850979856463022","DMII wo cmp nt st uncntr"
"1087","2720",,"-0.00633902639091603","Pure hypercholesterolem"
"1088","2724",,"-0.00945571128282511","Hyperlipidemia NEC/NOS"
"1089","42731",,"-0.00932988282259432","Atrial fibrillation"
"1090","4241",,"-0.00253808898670958","Aortic valve disorder"
"1091","412",,"-0.00313091873196874","Old myocardial infarct"
"1092","4139",,"-0.00215518114261627","Angina pectoris NEC/NOS"
"1093","4439",,"0.873456577361121","Periph vascular dis NOS"
"1094","43310",,"0.485526065573256","Ocl crtd art wo infrct"
"1095","4412",,"-0.000289950354409151","Thoracic aortic aneurysm"
"1096","4240",,"-0.00177170480128309","Mitral valve disorder"
"1097","42823",,"-0.00058264587872643","Ac on chr syst hrt fail"
"1098","42832",,"-0.000639909256024512","Chr diastolic hrt fail"
"1099","42833",,"-0.000576432581673634","Ac on chr diast hrt fail"
"1100","42822",,"-0.000523505683860723","Chr systolic hrt failure"
"1101","5849","Cluster 26","-0.00771566063009647","Acute kidney failure NOS"
"1102","2639",,"-0.000465483877120033","Protein-cal malnutr NOS"
"1103","78559",,"-0.000170578222083827","Shock w/o trauma NEC"
"1104","0389",,"-0.00217184389546016","Septicemia NOS"
"1105","7907",,"-0.000444471476722498","Bacteremia"
"1106","2763",,"-0.000402876667144152","Alkalosis"
"1107","5715",,"-0.000153323968197586","Cirrhosis of liver NOS"
"1108","04111",,"-0.000122441140824317","Mth sus Stph aur els/NOS"
"1109","2766",,"-0.000157098087382414",
"1110","40391",,"-0.000368601449655284","Hyp kid NOS w cr kid V"
"1111","2859",,"-0.00261013276737547","Anemia NOS"
"1112","2767",,"-0.00103937523210946","Hyperpotassemia"
"1113","5070",,"-0.0017500606656779","Food/vomit pneumonitis"
"1114","2765",,"-0.000291827441525919",
"1115","2948",,"-0.000347889939349748","Mental disor NEC oth dis"
"1116","73300",,"-9.57073603148698e-05","Osteoporosis NOS"
"1117","5990",,"-0.00321982244071873","Urin tract infection NOS"
"1118","28521",,"-0.00014937858030088","Anemia in chr kidney dis"
"1119","486",,"-0.00195267645884156","Pneumonia, organism NOS"
"1120","4538",,"0.250526399054763",
"1121","2875",,"-0.0013075995137447","Thrombocytopenia NOS"
"1122","2449",,"-0.00100421227453608","Hypothyroidism NOS"
"1123","42789",,"-0.00044866346947955","Cardiac dysrhythmias NEC"
"1124","99592",,"-0.00251075387217108","Severe sepsis"
"1125","41400",,"-0.0002124840844629","Cor ath unsp vsl ntv/gft"
"1126","70703",,"-0.000368133613781923","Pressure ulcer, low back"
"1127","48241",,"-5.00507321044047e-05","Meth sus pneum d/t Staph"
"1128","78820",,"-0.000254521171101033","Retention urine NOS"
"1129","5180",,"-0.000579014379983071","Pulmonary collapse"
"1130","2809",,"-0.000267471467189094","Iron defic anemia NOS"
"1131","311",,"-0.000740926312034357","Depressive disorder NEC"
"1132","40390",,"-0.00275983095057467","Hy kid NOS w cr kid I-IV"
"1133","07054",,"-0.000186059042202792","Chrnc hpt C wo hpat coma"
"1134","5712",,"-0.000183197734436486","Alcohol cirrhosis liver"
"1135","2761",,"-0.00115072803604134","Hyposmolality"
"1136","4589",,"-0.000432006149674357","Hypotension NOS"
"1137","0414",,"-0.000493218403691085",
"1138","28529",,"-0.000466853141640268","Anemia-other chronic dis"
"1139","5856",,"-0.000234708887901351","End stage renal disease"
"1140","6930",,"-0.00027391808680322","Drug dermatitis NOS"
"1141","99591",,"-0.000450451872277434","Sepsis"
"1142","7895",,"-4.95307203228709e-05",
"1143","1120",,"-0.000183815205106334","Thrush"
"1144","2768",,"-0.000495748103877809","Hypopotassemia"
"1145","5859",,"-0.0027465193760021","Chronic kidney dis NOS"
"1146","2762",,"-0.00212716012291811","Acidosis"
"1147","30000",,"-9.96515831163328e-05","Anxiety state NOS"
"1148","5119",,"-0.000633431499061895","Pleural effusion NOS"
"1149","51881",,"-0.00533383330873641","Acute respiratry failure"
"1150","27651",,"-0.000559045867598343","Dehydration"
"1151","2760",,"-0.0012734162594872","Hyperosmolality"
"1152","49121",,"-0.00035334875534243","Obs chr bronc w(ac) exac"
"1153","34982",,"-0.00041092575297919","Toxic encephalopathy"
"1154","5845",,"-0.000925138259427692","Ac kidny fail, tubr necr"
"1155","25060",,"-0.000349561212782929","DMII neuro nt st uncntrl"
"1156","3572",,"-0.000427530094046813","Neuropathy in diabetes"
"1157","5761",,"-0.00011466084853744","Cholangitis"
"1158","2874",,"-0.000133163148258504",
"1159","42830",,"-0.000218024726548867","Diastolc hrt failure NOS"
"1160","41519",,"0.968026316416535","Pulm embol/infarct NEC"
"1161","56400",,"-0.000278093986499989","Constipation NOS"
"1162","04104",,"-0.000209061822424745","Enterococcus group d"
"1163","78791",,"-0.000541052641123891","Diarrhea"
"1164","2869",,"-0.000390240971885846","Coagulat defect NEC/NOS"
"1165","5853",,"-0.000415075753244129","Chr kidney dis stage III"
"1166","78552",,"-0.00193869028242429","Septic shock"
"1167","29680",,"-0.000146301040909987","Bipolar disorder NOS"
"1168","27652",,"-0.000487926088825695","Hypovolemia"
"1169","29410",,"-0.000122028749243772","Dementia w/o behav dist"
"1170","3310",,"-0.000115942121902569","Alzheimer's disease"
"1171","5723",,"-0.00015649634598187","Portal hypertension"
"1172","570",,"-0.000223621388422968","Acute necrosis of liver"
"1173","00845",,"-0.000433644896388721","Int inf clstrdium dfcile"
"1174","2930",,"-0.000515948711502079","Delirium d/t other cond"
"1175","5770",,"-0.000492664995430841","Acute pancreatitis"
"1176","25040",,"-9.78052810846321e-05","DMII renl nt st uncntrld"
"1177","5722",,"-7.38527395751949e-05","Hepatic encephalopathy"
"1178","99662",,"-0.000129767061704126","React-oth vasc dev/graft"
"1179","78009",,"-0.000146301040909987","Other alter consciousnes"
"1180","79902",,"-0.000433555159795071","Hypoxemia"
"1181","36201",,"-0.000162561532770281","Diabetic retinopathy NOS"
"1182","28860",,"-0.000307127735480545","Leukocytosis NOS"
"1183","78959",,"-9.52211205583136e-05","Ascites NEC"
"1184","99731",,"-0.000353428014860228","Ventltr assoc pneumonia"
"1185","6826","Cluster 27","0.0233774513855212","Cellulitis of leg"
"1186","99811",,"-0.011847166856476","Hemorrhage complic proc"
"1187","5781",,"-0.00353458738243676","Blood in stool"
"1188","2851",,"-0.0772574057438843","Ac posthemorrhag anemia"
"1189","9974",,"0.145255588292523",
"1190","5601",,"0.18553250494224","Paralytic ileus"
"1191","5185",,"0.963640074976007",
"1192","99812",,"-0.00517258082164348","Hematoma complic proc"
"1193","99859",,"0.0955409233360894","Other postop infection"
"1194","5789",,"-0.0066640131426906","Gastrointest hemorr NOS"
"1195","56210",,"-0.00300270518120536","Dvrtclo colon w/o hmrhg"
"1196","41071","Cluster 28","-0.000296788253424136","Subendo infarct, initial"
"1197","4275",,"-1.35283269545362e-05","Cardiac arrest"
"1198","4280",,"-0.000691354738764244","CHF NOS"
"1199","4254",,"-4.76204402505906e-05","Prim cardiomyopathy NEC"
"1200","4019",,"-0.00227293008165163","Hypertension NOS"
"1201","9971",,"-0.000205900793001916","Surg compl-heart"
"1202","4111",,"-0.000374096871354305","Intermed coronary synd"
"1203","41401",,"-0.0018088397013993","Crnry athrscl natve vssl"
"1204","25000",,"-0.000806205773075102","DMII wo cmp nt st uncntr"
"1205","2720",,"-0.000600550016926752","Pure hypercholesterolem"
"1206","2724",,"-0.000895820149777686","Hyperlipidemia NEC/NOS"
"1207","45829",,"-0.000129354193146954","Iatrogenc hypotnsion NEC"
"1208","78057",,"-2.31015321134309e-05","Sleep apnea NOS"
"1209","2749",,"-0.000100527086713548","Gout NOS"
"1210","4271",,"-0.000104442108830816","Parox ventric tachycard"
"1211","42731",,"-0.000883899346919102","Atrial fibrillation"
"1212","78551",,"-1.13613934289138e-05","Cardiogenic shock"
"1213","60000",,"-9.34781117486267e-05","BPH w/o urinary obs/LUTS"
"1214","4241",,"-0.000240454809608353","Aortic valve disorder"
"1215","41041",,"-7.08006781015751e-05","AMI inferior wall, init"
"1216","53081",,"-0.000316320863740914","Esophageal reflux"
"1217","5939",,"-4.04076457216171e-05","Renal & ureteral dis NOS"
"1218","412",,"-0.00029661862587835","Old myocardial infarct"
"1219","496",,"-0.000153197565436911","Chr airway obstruct NEC"
"1220","27801",,"-3.20483201450101e-05","Morbid obesity"
"1221","4928",,"0.155663054534763","Emphysema NEC"
"1222","4260",,"-2.34876265299174e-05","Atriovent block complete"
"1223","42732",,"-5.52529218727194e-05","Atrial flutter"
"1224","71590",,"-5.62657466754541e-05","Osteoarthros NOS-unspec"
"1225","5121",,"-1.83290532636063e-05","Iatrogenic pneumothorax"
"1226","42741",,"-1.00245003632916e-05","Ventricular fibrillation"
"1227","4139",,"-0.000204178684842387","Angina pectoris NEC/NOS"
"1228","4439",,"-0.000110871735153078","Periph vascular dis NOS"
"1229","43310",,"-6.16299868217696e-05","Ocl crtd art wo infrct"
"1230","7140",,"0.987804013160442","Rheumatoid arthritis"
"1231","4148",,"-4.8693817255461e-05","Chr ischemic hrt dis NEC"
"1232","41011",,"-1.35627821844024e-05","AMI anterior wall, init"
"1233","4412",,"-2.74694692071113e-05","Thoracic aortic aneurysm"
"1234","4240",,"-0.000167848701485847","Mitral valve disorder"
"1235","4168",,"-0.000105647620867976","Chr pulmon heart dis NEC"
"1236","3659",,"-3.41200895904618e-05","Glaucoma NOS"
"1237","3970",,"-1.49694361624465e-05","Tricuspid valve disease"
"1238","4414",,"-3.54242992329492e-05","Abdom aortic aneurysm"
"1239","49320",,"-8.38312366380803e-06","Chronic obst asthma NOS"
"1240","32723",,"-0.000104290761734082","Obstructive sleep apnea"
"1241","42823",,"-5.51990117651011e-05","Ac on chr syst hrt fail"
"1242","27800",,"-4.83790247847326e-05","Obesity NOS"
"1243","42832",,"-6.06240597275022e-05","Chr diastolic hrt fail"
"1244","42821",,"-4.24382611356535e-05","Ac systolic hrt failure"
"1245","42833",,"-5.46103731603501e-05","Ac on chr diast hrt fail"
"1246","42822",,"-4.95961568726608e-05","Chr systolic hrt failure"
"1247","431","Cluster 29","-0.000131232886842362","Intracerebral hemorrhage"
"1248","78039",,"-0.000536039426000101","Convulsions NEC"
"1249","49390",,"0.99849225838588","Asthma NOS"
"1250","3051",,"-0.0154146198518728","Tobacco use disorder"
"1251","3485",,"-7.61648480560551e-05","Cerebral edema"
"1252","1983",,"-7.50304128158542e-06","Sec mal neo brain/spine"
"1253","30500",,"-0.000875803288277554","Alcohol abuse-unspec"
"1254","3314",,"-1.833269972378e-05","Obstructiv hydrocephalus"
"1255","1977",,"-4.95368856649026e-06","Second malig neo liver"
"1256","430",,"-3.85355942230895e-05","Subarachnoid hemorrhage"
"1257","43491",,"-1.88340858200721e-05","Crbl art ocl NOS w infrc"
"1258","30390",,"-3.42174388292883e-05","Alcoh dep NEC/NOS-unspec"
"1259","7843",,"-2.1992224462456e-05","Aphasia"
"1260","07070",,"-0.00040129078533914","Hpt C w/o hepat coma NOS"
"1261","1970",,"-5.81571948314654e-06","Secondary malig neo lung"
"1262","34830",,"-2.80641030614157e-05","Encephalopathy NOS"
"1263","3004",,"0.0526719807227321","Dysthymic disorder"
"1264","1985",,"-6.6840601351836e-06","Secondary malig neo bone"
"1265","3484",,"-2.96557650978955e-05","Compression of brain"
"1266","43411",,"-2.89816260622221e-05","Crbl emblsm w infrct"
"1267","34290",,"-1.74098214317551e-05","Unsp hemiplga unspf side"
"1268","30391",,"-8.07801505040664e-05","Alcoh dep NEC/NOS-contin"
"1269","29181",,"-0.000100661619126118","Alcohol withdrawal"
"1270","5849","Cluster 30","-0.0250707319133443","Acute kidney failure NOS"
"1271","2639",,"-0.00151251098936872","Protein-cal malnutr NOS"
"1272","0389",,"-0.00705703875159092","Septicemia NOS"
"1273","5715",,"-0.000498200256187752","Cirrhosis of liver NOS"
"1274","2859",,"-0.00848118417933681","Anemia NOS"
"1275","2767",,"-0.00337727371003623","Hyperpotassemia"
"1276","5070",,"-0.00568652561132034","Food/vomit pneumonitis"
"1277","5990",,"-0.0104622674700015","Urin tract infection NOS"
"1278","486",,"-0.00634489130096736","Pneumonia, organism NOS"
"1279","2875",,"-0.00424882306658722","Thrombocytopenia NOS"
"1280","99592",,"-0.00815826929764864","Severe sepsis"
"1281","70703",,"-0.00119618780320848","Pressure ulcer, low back"
"1282","40390",,"-0.00896760306150774","Hy kid NOS w cr kid I-IV"
"1283","07054",,"-0.000604567332695333","Chrnc hpt C wo hpat coma"
"1284","5712",,"-0.000595269997914848","Alcohol cirrhosis liver"
"1285","2761",,"-0.0037390957793333","Hyposmolality"
"1286","0414",,"-0.00160262963425754",
"1287","28529",,"-0.00151696018242567","Anemia-other chronic dis"
"1288","7895",,"-0.000160941683443898",
"1289","5859",,"-0.00892434935538288","Chronic kidney dis NOS"
"1290","2762",,"-0.00691184640371745","Acidosis"
"1291","51881",,"-0.017331387597866","Acute respiratry failure"
"1292","27651",,"-0.00181652482473764","Dehydration"
"1293","2760",,"-0.00413775037372246","Hyperosmolality"
"1294","34982",,"-0.00133523360903726","Toxic encephalopathy"
"1295","5845",,"-0.00300608002306598","Ac kidny fail, tubr necr"
"1296","5761",,"0.226491565307418","Cholangitis"
"1297","04104",,"-0.000679310969546939","Enterococcus group d"
"1298","78791",,"-0.00175805888399402","Diarrhea"
"1299","2869",,"-0.00126802191760353","Coagulat defect NEC/NOS"
"1300","5853",,"-0.00134871833174225","Chr kidney dis stage III"
"1301","78552",,"-0.0062994455904494","Septic shock"
"1302","5723",,"-0.000508508360285462","Portal hypertension"
"1303","570",,"-0.000726619812355844","Acute necrosis of liver"
"1304","00845",,"-0.00140905561612495","Int inf clstrdium dfcile"
"1305","5770",,"0.973169721056684","Acute pancreatitis"
"1306","5722",,"-0.000239971963999225","Hepatic encephalopathy"
"1307","78959",,"-0.000309404897448927","Ascites NEC"
"1308","99731",,"-0.00114840445115786","Ventltr assoc pneumonia"
